id,query,ground_truth_citation,citation_accurate,format_adherence,rouge_l,generated_answer
syn_1153_1768639387_1,"Công ty tôi thành lập năm 2015 và tôi là nhân viên đầu tiên, đến nay đã được 8 năm. Tôi muốn hỏi, nếu tôi có 10 ngày nghỉ hằng năm, thì sau 8 năm tôi có được hưởng bao nhiêu ngày nghỉ không?",Điều 114 - Bộ luật Lao động 2019,False,0.3333333333333333,0.3691529709228824,"**Căn cứ pháp lý:** 
--- [Tài liệu 1] ---
Văn bản: Bộ luật Lao động 2019
Nội dung: Điều 113. Nghỉ hằng năm 1. Người lao động làm việc đủ 12 tháng cho một người sử dụng lao động thì được nghỉ hằng năm, hưởng nguyên lương theo hợp đồng lao động như sau: a) 12 ngày làm việc đối với người làm công việc trong điều kiện bình thường; b) 14 ngày làm việc đối với người lao động chưa thành niên, lao động là người khuyết tật, người làm nghề, công việc nặng nhọc, độc hại, nguy hiểm; c) 16 ngày làm việc đối với người làm nghề, công việc đặc biệt nặng nhọc, độc hại, nguy hiểm. 2. Người lao động làm việc chưa đủ 12 tháng cho một người sử dụng lao động thì số ngày nghỉ hằng năm theo tỷ lệ tương ứng với số tháng làm việc. 3. Trường hợp do thôi việc, bị mất việc làm mà chưa nghỉ hằng năm hoặc chưa nghỉ hết số ngày nghỉ hằng năm thì được người sử dụng lao động thanh toán tiền lương cho những ngày chưa nghỉ. 4. Người sử dụng lao động có trách nhiệm quy định lịch nghỉ hằng năm sau khi tham khảo ý kiến của người lao động và phải thông báo trước cho người lao động biết. Người lao động có thể thỏa thuận với người sử dụng lao động để nghỉ hằng năm thành nhiều lần hoặc nghỉ gộp tối đa 03 năm một lần. 5. Khi nghỉ hằng năm mà chưa đến kỳ trả lương, người lao động được tạm ứng tiền lương theo quy định tại khoản 3 Điều 101 của Bộ luật này. 6. Khi nghỉ hằng năm, nếu người lao động đi bằng các phương tiện đường bộ, đường sắt, đường thủy mà số ngày đi đường cả đi và về trên 02 ngày thì từ ngày thứ 03 trở đi được tính thêm thời gian đi đường ngoài ngày nghỉ hằng năm và chỉ được tính cho 01 lần nghỉ trong năm. 7. Chính phủ quy định chi tiết điều này.

--- [Tài liệu 2] ---
Văn bản: Bộ luật Lao động 2019
Nội"
syn_392_1768630773,"Tôi đã sử dụng mảnh đất của mình trong suốt 20 năm mà không có tranh chấp về ranh giới, liệu tôi có quyền yêu cầu xác định ranh giới đất này theo quy định nào không?",Điều 175 - Bộ luật Dân sự 2015,True,1.0,0.7726829268292683,"**Căn cứ pháp lý:** 
Điều 175. Ranh giới giữa các bất động sản - Bộ luật Dân sự 2015

**Nội dung quy định:**
1. Ranh giới giữa các bất động sản liền kề được xác định theo thỏa thuận hoặc theo quyết định của cơ quan nhà nước có thẩm quyền.
2. Ranh giới cũng có thể được xác định theo tập quán hoặc theo ranh giới đã tồn tại từ 30 năm trở lên mà không có tranh chấp.
3. Không được lấn, chiếm, thay đổi mốc giới ngăn cách, kể cả trường hợp ranh giới là kênh, mương, hào, rãnh, bờ ruộng.
4. Mọi chủ thể có nghĩa vụ tôn trọng, duy trì ranh giới chung.
5. Người sử dụng đất được sử dụng không gian và lòng đất theo chiều thẳng đứng từ ranh giới của thửa đất phù hợp với quy định của pháp luật và không được làm ảnh hưởng đến việc sử dụng đất của người khác.
6. Người sử dụng đất chỉ được trồng cây và làm các việc khác trong khuôn viên đất thuộc quyền sử dụng của mình và theo ranh giới đã được xác định; nếu rễ cây, cành cây vượt quá ranh giới thì phải xén rễ, cắt, tỉa cành phần vượt quá, trừ trường hợp có thỏa thuận khác.

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 175 của Bộ Luật Dân sự 2015, ranh giới giữa các bất động sản liền kề có thể được xác định theo nhiều phương thức khác nhau, bao gồm thỏa thuận, quyết định của cơ quan nhà nước có thẩm quyền, tập quán, và ranh giới đã tồn tại từ 30 năm trở lên mà không có tranh chấp. 

Trong trường hợp của bạn, đã sử dụng mảnh đất của mình trong suốt 20 năm mà không có tranh chấp về ranh giới, theo Điều 175, bạn có quyền yêu cầu xác định ranh giới theo tập quán hoặc ranh giới đã tồn tại từ 30 năm trở lên mà không có tranh chấp. Tuy nhiên, cần lưu ý rằng việc xác định ranh giới theo tập quán phải dựa trên tập quán địa phương được công nhận và tuân thủ bởi"
syn_1430_1768641399_0,"Tôi đang sống cùng gia đình và gần đây, một người hàng xóm đã cố tình làm hỏng một số đồ dùng trong nhà tôi, ước tính thiệt hại khoảng 25 triệu đồng. Tôi nên làm gì để bảo vệ quyền lợi của mình?",Điều 178 - Bộ luật Hình sự (Văn bản hợp nhất 2017),True,1.0,0.46787479406919275,"**Căn cứ pháp lý:**
--- [Tài liệu 1] ---
Văn bản: Bộ luật Hình sự (Văn bản hợp nhất 2017)
Nội dung: Điều 178. Tội hủy hoại hoặc cố ý làm hư hỏng tài sản

**Nội dung quy định:**
Điều này quy định về hình thức xử lý đối với hành vi hủy hoại hoặc cố ý làm hư hỏng tài sản. Người nào hủy hoại hoặc cố ý làm hư hỏng tài sản của người khác với giá trị từ 2.000.000 đồng đến dưới 50.000.000 đồng, hoặc dưới 2.000.000 đồng nhưng thuộc một trong các trường hợp quy định, sẽ bị phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng, hoặc phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.

**Phân tích & Hướng dẫn:**
Theo căn cứ pháp lý trên, nếu thiệt hại do hành vi của người hàng xóm gây ra là khoảng 25 triệu đồng, thì hành vi này nằm trong trường hợp quy định tại Điều 178 Bộ Luật Hình sự 2017. Theo đó, người hàng xóm có thể bị phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng hoặc phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm tùy theo mức độ nghiêm trọng của hành vi.

Tuy nhiên, bạn cũng có thể yêu cầu người hàng xóm bồi thường thiệt hại cho tài sản bị hư hỏng theo quy định tại Điều 129 Bộ Luật Lao động 2019. Theo đó, người lao động (trong trường hợp này là người hàng xóm) sẽ phải bồi thường cho người sử dụng lao động (trong trường hợp này là bạn) nếu họ làm hư hỏng tài sản hoặc gây thiệt hại tài sản của người sử dụng lao động.

Ngoài ra, bạn cũng có thể yêu cầu cơ quan chức năng xử lý hành vi vi phạm này thông qua việc tố cáo hành vi này đến cơ quan cảnh sát hoặc cơ quan có thẩm"
syn_901_1768634139,"Tôi đang sống tại Hà Nội nhưng muốn thực hiện một hành vi pháp lý đơn phương cho công ty tôi tại TP.HCM, vậy pháp luật nào sẽ được áp dụng?",Điều 684 - Bộ luật Dân sự 2015,True,1.0,0.5485074626865671,"**Căn cứ pháp lý:** 
[Tên điều luật] - [Tên văn bản luật]

**Nội dung quy định:**
Theo Điều 684 của Bộ luật Dân sự 2015, pháp luật áp dụng đối với hành vi pháp lý đơn phương là pháp luật của nước nơi cá nhân xác lập hành vi đó cư trú hoặc nơi pháp nhân xác lập hành vi đó được thành lập.

**Phân tích & Hướng dẫn:**
Trong trường hợp của bạn, mặc dù công ty của bạn được thành lập tại TP.HCM, nhưng bạn đang cư trú tại Hà Nội. Theo quy định trên, pháp luật áp dụng sẽ là pháp luật của nước nơi bạn cư trú, tức là pháp luật Việt Nam.

Điều này có nghĩa là, bất kỳ hành vi pháp lý đơn phương mà bạn thực hiện cho công ty tại TP.HCM đều phải tuân thủ theo quy định của pháp luật Việt Nam, kể cả nếu hành vi đó liên quan đến hoạt động của công ty tại TP.HCM.

Việc này đảm bảo rằng mọi hành vi pháp lý của bạn đều tuân thủ pháp luật Việt Nam, tránh được những rủi ro pháp lý không mong muốn do vi phạm quy định của nước khác."
syn_1541_1768642302_0,"Tôi là một lập trình viên và trong quá trình làm việc, tôi đã vô tình xâm nhập vào hệ thống máy tính của một công ty khác mà không có sự cho phép. Có khả năng nào tôi bị xử lý theo Điều 289 không?",Điều 289 - Bộ luật Hình sự (Văn bản hợp nhất 2017),True,0.6666666666666666,0.7880690737833596,"**Căn cứ pháp lý:**
Điều 289. Tội xâm nhập trái phép vào mạng máy tính, mạng viễn thông hoặc phương tiện điện tử của người khác - Bộ luật Hình sự (Văn bản hợp nhất 2017)

**Nội dung quy định:**
1. Người nào cố ý vượt qua cảnh báo, mã truy cập, tường lửa, sử dụng quyền quản trị của người khác hoặc bằng phương thức khác xâm nhập trái phép vào mạng máy tính, mạng viễn thông hoặc phương tiện điện tử của người khác chiếm quyền điều khiển; can thiệp vào chức năng hoạt động của phương tiện điện tử; lấy cắp, thay đổi, hủy hoại, làm giả dữ liệu hoặc sử dụng trái phép các dịch vụ, thì bị phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm.
2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng hoặc bị phạt tù từ 03 năm đến 07 năm: a) Có tổ chức; b) Lợi dụng chức vụ, quyền hạn; c) Thu lợi bất chính từ 200.000.000 đồng đến dưới 500.000.000 đồng; d) Gây thiệt hại từ 300.000.000 đồng đến dưới 1.000.000.000 đồng; đ) Đối với trạm trung chuyển internet quốc gia, hệ thống cơ sở dữ liệu tên miền và hệ thống máy chủ tên miền quốc gia; e) Tái phạm nguy hiểm.
3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 12 năm: a) Đối với hệ thống dữ liệu thuộc bí mật nhà nước; hệ thống thông tin phục vụ quốc phòng, an ninh; b) Đối với cơ sở hạ tầng thông tin quốc gia; hệ thống thông tin điều hành lưới điện quốc gia; hệ thống thông tin tài chính, ngân hàng; hệ thống thông tin điều khiển giao thông; c) Thu lợi bất chính 500.0"
syn_1569_1768642569_1,"Vợ tôi đã từng bị xử phạt vì gây rối trật tự công cộng cách đây 1 năm, và gần đây cô ấy lại tham gia vào một cuộc biểu tình gây rối. Tôi lo lắng về việc này. Liệu cô ấy có thể bị phạt tù hay phải chịu trách nhiệm hình sự không?",Điều 318 - Bộ luật Hình sự (Văn bản hợp nhất 2017),True,1.0,0.709741550695825,"**Căn cứ pháp lý:** 
Điều 318. Tội gây rối trật tự công cộng - Bộ luật Hình sự (Văn bản hợp nhất 2017)

**Nội dung quy định:**
1. Người nào gây rối trật tự công cộng gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội hoặc đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.
2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm: a) Có tổ chức; b) Dùng vũ khí, hung khí hoặc có hành vi phá phách; c) Gây cản trở giao thông nghiêm trọng hoặc gây đình trệ hoạt động công cộng; d) Xúi giục người khác gây rối; đ) Hành hung người can thiệp bảo vệ trật tự công cộng; e) Tái phạm nguy hiểm.

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 318 của Bộ luật Hình sự, vợ bạn đã từng bị xử phạt vi phạm hành chính về hành vi gây rối trật tự công cộng cách đây 1 năm, nên cô ấy đang bị cấm khỏi vi phạm tương tự trong vòng 5 năm (theo Điều 163 của cùng văn bản). Tuy nhiên, nếu cô ấy tiếp tục vi phạm, đặc biệt nếu hành vi đó gây ra hậu quả nghiêm trọng hơn, có tổ chức, sử dụng vũ lực hoặc gây ảnh hưởng lớn đến an ninh, trật tự, an toàn xã hội, cô ấy có thể bị xử lý hình sự.

Việc cô ấy tham gia vào một cuộc biểu tình gây rối gần đây có thể được coi là vi phạm hành vi gây rối trật tự công cộng theo Điều 318. Nếu hành vi này có tính chất nghiêm trọng hơn, ví dụ nếu có tổ chức, sử dụng vũ lực hoặc gây hậu quả nghiêm trọng, cô ấy có thể bị phạt tù từ 2 năm đến 7 năm.

Tuy nhiên"
syn_1378_1768640977_1,"Chồng tôi đã phát hiện một kẻ lạ mặt đang cố gắng bắt cóc con tôi. Trong lúc giằng co, chồng tôi đã ra tay đánh người đó và gây ra cái chết cho hắn. Chúng tôi có thể bị xử lý như thế nào trong tình huống này?",Điều 126 - Bộ luật Hình sự (Văn bản hợp nhất 2017),False,1.0,0.4017563117453348,"**Căn cứ pháp lý:** Điều 169. Tội bắt cóc nhằm chiếm đoạt tài sản - Bộ Luật Hình sự (Văn bản hợp nhất 2017)

**Nội dung quy định:**
Theo Điều 169 của Bộ Luật Hình sự, người nào bắt cóc người khác làm con tin nhằm chiếm đoạt tài sản sẽ bị phạt tù từ 2 năm đến 7 năm. Nếu phạm tội thuộc một trong các trường hợp được quy định tại điểm a) đến điểm i) của khoản 2 Điều 169, thì mức án phạt tù sẽ tăng từ 5 năm đến 12 năm. Trường hợp phạm tội thuộc điểm g), h) hoặc i), mức án phạt tù từ 15 năm đến 20 năm hoặc tù chung thân.

**Phân tích & Hướng dẫn:**
Trong tình huống này, chồng bạn đã phát hiện kẻ lạ mặt đang cố gắng bắt cóc con bạn. Trong quá trình giằng co, chồng bạn đã ra tay đánh người đó và gây ra cái chết cho hắn. Do đó, chồng bạn đã thực hiện hành vi bắt cóc nhằm chiếm đoạt tài sản (nếu có) và gây ra cái chết cho kẻ lạ mặt. 

Dựa trên quy định của Điều 169, chồng bạn có thể bị xử lý như sau:

- Nếu chồng bạn chỉ bắt cóc con bạn nhưng không có hành vi gây chết người, thì mức án phạt sẽ từ 2 năm đến 7 năm tù.
- Tuy nhiên, chồng bạn đã gây chết người, do đó cần xem xét thêm các yếu tố khác như có tổ chức, có tính chất chuyên nghiệp, có vũ khí hay phương tiện nguy hiểm, đối tượng là trẻ em, người già yếu, phụ nữ mang thai, người có công nuôi dưỡng, hoặc có hành vi ngược đãi. 

Nếu chồng bạn phạm tội thuộc một trong các trường hợp được quy định tại điểm a) đến điểm i) của khoản 2 Điều 169, mức án phạt sẽ tăng từ 5 năm đến 12 năm tù. Nếu phạm tội thuộc điểm g), h) hoặc i), chồng bạn có thể bị phạt tù từ 15 năm đến 20 năm hoặc tù chung thân.

Ngoài ra, cần lưu ý rằng chồng bạn cũng có thể bị xử lý về tội ngược đãi hoặc hành hạ ông bà, cha mẹ, vợ chồng,"
syn_561_1768631942,Tôi muốn biết điều kiện nào để tổ chức chính trị - xã hội có thể bảo đảm bằng tín chấp cho tôi vay tiền trong trường hợp gia đình tôi quá khó khăn?,Điều 344 - Bộ luật Dân sự 2015,True,0.6666666666666666,0.45536869340232855,"**CĂN CỨ PHÁP LUẬT THAM KHẢO:**

- **[Tài liệu 1]**: Bộ luật Dân sự 2015, Điều 344.
- **[Tài liệu 2]**: Bộ luật Dân sự 2015, Điều 345.
- **[Tài liệu 3]**: Luật Hôn nhân và Gia đình 2014, Điều 120.

**Nội dung quy định:**

Theo Điều 344 của Bộ luật Dân sự 2015, tổ chức chính trị - xã hội ở cơ sở có thể bảo đảm bằng tín chấp cho cá nhân, hộ gia đình nghèo vay một khoản tiền tại tổ chức tín dụng để sản xuất, kinh doanh, tiêu dùng theo quy định của pháp luật. Theo Điều 345 của cùng văn bản luật, việc cho vay có bảo đảm bằng tín chấp phải được lập thành văn bản có xác nhận của tổ chức chính trị - xã hội bảo đảm bằng tín chấp về điều kiện, hoàn cảnh của bên vay vốn. Thỏa thuận bảo đảm bằng tín chấp phải cụ thể về số tiền, mục đích, thời hạn vay, lãi suất, quyền, nghĩa vụ và trách nhiệm của người vay, tổ chức tín dụng cho vay và tổ chức chính trị - xã hội bảo đảm bằng tín chấp.

**Phân tích & Hướng dẫn:**

Để tổ chức chính trị - xã hội có thể bảo đảm bằng tín chấp cho bạn vay tiền trong trường hợp gia đình bạn quá khó khăn, cần tuân thủ các điều kiện sau:

1. **Điều kiện về hoàn cảnh gia đình**: Theo Điều 344 của Bộ luật Dân sự 2015, tổ chức chính trị - xã hội ở cơ sở có thể bảo đảm bằng tín chấp cho cá nhân, hộ gia đình nghèo vay tiền. Do đó, cần chứng minh rằng gia đình bạn thuộc diện nghèo, gặp khó khăn về tài chính.

2. **Điều kiện về văn bản xác nhận**: Theo Điều 345 của Bộ luật Dân sự 2015, việc cho vay có bảo đảm bằng tín chấp phải được lập thành văn bản có xác nhận của tổ chức chính trị - xã hội bảo đảm bằng tín chấp về điều kiện, hoàn cảnh của bên vay vốn. Bạn cần chuẩn bị đầy đủ"
syn_1321_1768640480_0,"Tôi vừa mới ra tù sau 5 năm bị giam giữ do tội danh nhẹ, hiện tại tôi đang muốn tìm hiểu xem tôi có phải chấp hành bản án nào không hay đã hết thời hiệu thi hành chưa?",Điều 60 - Bộ luật Hình sự (Văn bản hợp nhất 2017),True,1.0,0.5447897623400366,"**Căn cứ pháp lý:** 
- Điều 60. Thời hiệu thi hành bản án 1 - Bộ luật Hình sự (Văn bản hợp nhất 2017)

**Nội dung quy định:**
- Điều 60 của Bộ luật Hình sự quy định rằng thời hiệu thi hành bản án hình sự đối với người bị kết án được tính từ ngày bản án có hiệu lực pháp luật. Thời hiệu thi hành bản án hình sự đối với người bị kết án từ 05 năm đến 15 năm đối với các trường hợp xử phạt tù từ 03 năm trở xuống, từ 10 năm đến 30 năm đối với các trường hợp xử phạt tù từ trên 03 năm đến 15 năm, và từ 15 năm trở lên đối với các trường hợp xử phạt tù từ trên 15 năm đến 30 năm. Đối với các trường hợp xử phạt tù chung thân hoặc tử hình, thời hiệu thi hành bản án hình sự là 20 năm.

**Phân tích & Hướng dẫn:**
Theo thông tin bạn cung cấp, bạn đã ra tù sau 5 năm vì một tội danh nhẹ. Theo Điều 60 của Bộ luật Hình sự, thời hiệu thi hành bản án hình sự đối với người bị kết án từ 05 năm đến 15 năm đối với các trường hợp xử phạt tù từ 03 năm trở xuống. Do vậy, nếu bạn đã hoàn thành đúng thời hạn 5 năm mà không có tình huống cụ thể nào được quy định trong Điều 60 về việc thời hiệu thi hành bản án được kéo dài thêm, thì có thể bạn đã hết thời hiệu thi hành bản án.

Tuy nhiên, để chắc chắn hơn, bạn nên kiểm tra kỹ bản án hình sự đã được tuyên và thời hạn thi hành bản án đó. Bạn cũng có thể liên hệ với cơ quan tư pháp địa phương để được hướng dẫn cụ thể hơn về tình trạng thời hiệu thi hành bản án của bạn."
syn_641_1768632467,"Tôi đã giao cho một nhà thầu xây dựng một hợp đồng sửa chữa nhà, nhưng họ đã chậm trễ trong việc thực hiện nghĩa vụ trong 3 tháng. Tôi có thể hủy bỏ hợp đồng này không?",Điều 424 - Bộ luật Dân sự 2015,True,1.0,0.4796380090497738,"**Căn cứ pháp lý:** 
Điều 424 và Điều 423 Bộ Luật Dân sự 2015

**Nội dung quy định:**
1. Theo Điều 424 của Bộ Luật Dân sự 2015, trường hợp bên có nghĩa vụ không thực hiện đúng nghĩa vụ mà bên có quyền yêu cầu thực hiện nghĩa vụ trong một thời hạn hợp lý nhưng bên có nghĩa vụ không thực hiện thì bên có quyền hủy bỏ hợp đồng.
2. Theo Điều 423 của Bộ Luật Dân sự 2015, một bên có quyền hủy bỏ hợp đồng và không phải bồi thường thiệt hại trong trường hợp sau đây: b) Bên kia vi phạm nghiêm trọng nghĩa vụ hợp đồng.

**Phân tích & Hướng dẫn:**
Trong trường hợp của bạn, nhà thầu đã chậm trễ trong việc thực hiện nghĩa vụ trong thời hạn hợp lý (3 tháng). Theo Điều 424 của Bộ Luật Dân sự 2015, vì nhà thầu đã vi phạm nghĩa vụ hợp đồng, bạn có quyền hủy bỏ hợp đồng.

Đồng thời, Điều 423 cũng đề cập đến trường hợp hủy bỏ hợp đồng khi một bên vi phạm nghiêm trọng nghĩa vụ hợp đồng. Trong trường hợp này, nhà thầu đã không thực hiện đúng nghĩa vụ (sửa chữa nhà) trong thời gian hợp lý, điều này có thể coi là vi phạm nghiêm trọng nghĩa vụ hợp đồng. Do đó, bạn cũng có quyền hủy bỏ hợp đồng.

Tuy nhiên, cần lưu ý rằng, dù bạn có quyền hủy bỏ hợp đồng, bạn vẫn cần tuân thủ quy định về thông báo và bồi thường thiệt hại như quy định tại Điều 423 của Bộ Luật Dân sự 2015. Bạn nên thông báo ngay cho nhà thầu về quyết định hủy bỏ hợp đồng và đảm bảo rằng việc thông báo này không gây ra thiệt hại cho nhà thầu.

Cuối cùng, bạn nên cân nhắc kỹ lưỡng trước khi quyết định hủy bỏ hợp đồng vì việc này có thể ảnh hưởng đến quyền lợi của cả hai bên và có thể tạo ra tranh chấp pháp lý."
syn_702_1768632837,"Gia đình tôi muốn thuê một kho để chứa hàng hóa trong thời gian nhất định, nhưng chúng tôi không biết cách xác định thời hạn thuê khoán, vậy có quy định cụ thể nào không?",Điều 485 - Bộ luật Dân sự 2015,True,1.0,0.49180327868852464,"**Căn cứ pháp lý:** 
Điều 485. Thời hạn thuê khoán - Bộ luật Dân sự 2015

**Nội dung quy định:**
Thời hạn thuê khoán do các bên thỏa thuận. Trường hợp không có thỏa thuận hoặc có thỏa thuận nhưng không rõ ràng thì thời hạn thuê khoán được xác định theo chu kỳ sản xuất, kinh doanh phù hợp với tính chất của đối tượng thuê khoán.

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 485 của Bộ luật Dân sự 2015, thời hạn thuê khoán sẽ được xác định dựa trên thỏa thuận giữa hai bên. Nếu hai bên không thỏa thuận về thời hạn thuê, thì thời hạn thuê sẽ được xác định dựa trên chu kỳ sản xuất, kinh doanh phù hợp với tính chất của đối tượng thuê khoán.

Trong trường hợp của gia đình bạn, nếu hai bên đã thỏa thuận về thời hạn thuê khoán, thì thời hạn đó sẽ được tuân thủ. Tuy nhiên, nếu chưa có thỏa thuận hoặc thỏa thuận không rõ ràng, thì thời hạn thuê sẽ được xác định dựa trên chu kỳ sản xuất, kinh doanh phù hợp với tính chất của kho mà bạn thuê.

Việc xác định thời hạn thuê khoán dựa trên chu kỳ sản xuất, kinh doanh giúp đảm bảo rằng thời hạn này phù hợp với nhu cầu sử dụng của bạn và cũng tuân thủ quy định của pháp luật. Bạn nên thảo luận kỹ lưỡng với bên cho thuê về thời hạn thuê khoán phù hợp với mục đích sử dụng và nhu cầu của gia đình bạn.

Ngoài ra, bạn cũng cần lưu ý đến các quy định khác về việc trả tiền thuê khoán và điều kiện giảm tiền thuê khoán trong trường hợp xảy ra sự kiện bất khả kháng, như đã được quy định tại Điều 488 của Bộ luật Dân sự 2015."
syn_57_1768628160,Công ty tôi đã tổ chức cuộc họp Hội đồng thành viên lần thứ nhất nhưng không đủ điều kiện. Tôi muốn hỏi về cách triệu tập họp lần thứ hai.,Điều 58 - Luật Doanh nghiệp 2020,True,0.0,0.8770555990602976,"**CĂN CỨ PHÁP LUẬT THAM KHẢO:**
---
--- [Tài liệu 1] ---
Văn bản: Luật Doanh nghiệp 2020
Nội dung: Điều 58. Điều kiện và thể thức tiến hành họp Hội đồng thành viên 1. Cuộc họp Hội đồng thành viên được tiến hành khi có số thành viên dự họp sở hữu từ 65% vốn điều lệ trở lên; tỷ lệ cụ thể do Điều lệ công ty quy định. 2. Trường hợp cuộc họp Hội đồng thành viên lần thứ nhất không đủ điều kiện tiến hành theo quy định tại khoản 1 Điều này và Điều lệ công ty không có quy định khác thì việc triệu tập họp Hội đồng thành viên được thực hiện như sau: a) Thông báo mời họp lần thứ hai phải được gửi trong thời hạn 15 ngày kể từ ngày dự định họp lần thứ nhất. Cuộc họp Hội đồng thành viên lần thứ hai được tiến hành khi có số thành viên dự họp sở hữu từ 50% vốn điều lệ trở lên; b) Trường hợp cuộc họp Hội đồng thành viên lần thứ hai không đủ điều kiện tiến hành theo quy định tại điểm a khoản này, thông báo mời họp lần thứ ba phải được gửi trong thời hạn 10 ngày kể từ ngày dự định họp lần thứ hai. Cuộc họp Hội đồng thành viên lần thứ ba được tiến hành không phụ thuộc số thành viên dự họp và số vốn điều lệ được đại diện bởi số thành viên dự họp. 3. Thành viên, người đại diện theo ủy quyền của thành viên phải tham dự và biểu quyết tại cuộc họp Hội đồng thành viên. Thể thức tiến hành họp Hội đồng thành viên, hình thức biểu quyết do Điều lệ công ty quy định. 4. Trường hợp cuộc họp đủ điều kiện quy định tại Điều này không hoàn thành chương trình họp trong thời hạn dự kiến thì có thể kéo dài nhưng không được quá 30 ngày kể từ ngày khai mạc cuộc họp đó.
---

**CĂN CỨ PHÁP LUẬT THAM KHẢO:**
---
--- [Tài liệu 2] ---
Văn bản: Luật Doanh nghiệp 2020
Nội dung: Điều 145. Điều kiện tiến hành họp Đại hội đồng cổ đông 1. Cuộc họp Đại hội đồng cổ đông được tiến hành khi có số cổ đông dự họp đại diện trên 50% tổng số phiếu"
syn_284_1768630027,Tôi đã được ủy quyền quản lý tài sản của một người vắng mặt. Vậy tôi có được thanh toán các chi phí cần thiết trong việc quản lý tài sản đó không?,Điều 67 - Bộ luật Dân sự 2015,True,0.6666666666666666,0.6734992679355783,"**Căn cứ pháp luật:**
---
[Văn bản] Bộ luật Dân sự 2015  
[Nội dung] Điều 67. Quyền của người quản lý tài sản của người vắng mặt tại nơi cư trú

**Nội dung quy định:**
1. Quản lý tài sản của người vắng mặt.
2. Trích một phần tài sản của người vắng mặt để thực hiện nghĩa vụ cấp dưỡng, nghĩa vụ thanh toán nợ đến hạn, nghĩa vụ tài chính khác của người vắng mặt.
3. Được thanh toán các chi phí cần thiết trong việc quản lý tài sản của người vắng mặt.

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 67 của Bộ Luật Dân sự 2015, người quản lý tài sản của người vắng mặt tại nơi cư trú có quyền được thanh toán các chi phí cần thiết trong việc quản lý tài sản đó. Điều này thể hiện rõ trong điểm 3 của điều luật trên, cụ thể: ""Được thanh toán các chi phí cần thiết trong việc quản lý tài sản của người vắng mặt"".

Vì vậy, bạn có quyền được thanh toán các chi phí cần thiết trong việc quản lý tài sản của người vắng mặt, tuân thủ theo quy định của pháp luật. Bạn nên lưu ý rằng việc thanh toán các chi phí này cần đảm bảo tuân thủ các quy định về quản lý tài sản và tuân thủ các nghĩa vụ tài chính khác của người vắng mặt theo quyết định của Tòa án, nếu có."
