id,query,ground_truth_citation,citation_accurate,format_adherence,rouge_l,generated_answer
syn_1410_1768641241_2,Công ty tôi đã thuê một văn phòng từ năm 2020. Gần đây có một đối thủ cạnh tranh đã cố gắng vào văn phòng của chúng tôi mà không có sự cho phép và tuyên bố rằng họ có quyền sử dụng không gian này. Tôi phải làm gì để bảo vệ quyền sử dụng hợp pháp của công ty mình?,Điều 158 - Bộ luật Hình sự (Văn bản hợp nhất 2017),False,1.0,0.3302583025830258,"**Căn cứ pháp lý:** 
- Văn bản: Bộ luật Lao động 2019
- Nội dung: Điều 100. Trả lương thông qua người cai thầu

**Nội dung quy định:**
1. Điều 100 của Bộ Luật Lao động 2019 quy định về việc người sử dụng lao động (cụ thể là chủ chính) phải có danh sách và địa chỉ của người cai thầu hoặc người có vai trò trung gian tương tự, đồng thời bảo đảm họ tuân thủ quy định về trả lương, an toàn, vệ sinh lao động.
2. Trường hợp người cai thầu hoặc người có vai trò trung gian tương tự không tuân thủ quy định, người sử dụng lao động (cụ thể là chủ chính) phải chịu trách nhiệm trả lương và bảo đảm các quyền lợi cho người lao động. Trong trường hợp này, người sử dụng lao động chủ chính có quyền yêu cầu người cai thầu hoặc người có vai trò trung gian tương tự đền bù hoặc yêu cầu cơ quan nhà nước có thẩm quyền giải quyết tranh chấp theo quy định của pháp luật.

**Phân tích & Hướng dẫn:**
Trong tình huống của bạn, việc đối thủ cạnh tranh cố gắng sử dụng không gian văn phòng của công ty mà không được sự cho phép là vi phạm quyền sở hữu tài sản và quyền riêng tư của công ty. Để bảo vệ quyền sử dụng hợp pháp của công ty, bạn nên thực hiện các bước sau:

1. **Liên hệ với đối tác cung cấp dịch vụ văn phòng:** Hãy liên hệ với người cung cấp dịch vụ văn phòng để yêu cầu họ ngừng sử dụng không gian mà không được sự cho phép. Nếu họ từ chối, bạn cần giữ lại tất cả các bằng chứng liên quan như email, thư điện tử, hình ảnh, v.v.

2. **Liên hệ với cơ quan quản lý nhà nước:** Nếu việc yêu cầu không thành công, bạn nên liên hệ với cơ quan quản lý nhà nước có thẩm quyền như Sở Xây dựng hoặc Sở Tư pháp, tùy thuộc vào loại giấy phép hoặc hợp đồng bạn có với đối tác cung cấp dịch vụ văn phòng.

3. **Viện đơn kiện:** Nếu cơ quan quản lý nhà nước không can thiệp hoặc họ không giải quyết vấn đề, bạn có thể"
syn_969_1768634610,"Tôi đã ly hôn và vợ cũ của tôi đã chuyển ra ngoài, nhưng tôi không có đủ tiền để thuê nhà mới. Tôi có thể yêu cầu quyền lưu cư trong căn nhà chung không?",Điều 63 - Luật Hôn nhân và Gia đình 2014,True,1.0,0.5551232166018157,"**Căn cứ pháp lý:**
- Văn bản: Luật Hôn nhân và Gia đình 2014
- Nội dung: Điều 63. Quyền lưu cư của vợ hoặc chồng khi ly hôn

**Nội dung quy định:**
Nhà ở thuộc sở hữu riêng của vợ, chồng đã đưa vào sử dụng chung thì khi ly hôn vẫn thuộc sở hữu riêng của người đó; trường hợp vợ hoặc chồng có khó khăn về chỗ ở thì được quyền lưu cư trong thời hạn 06 tháng kể từ ngày quan hệ hôn nhân chấm dứt, trừ trường hợp các bên có thỏa thuận khác.

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 63 của Luật Hôn nhân và Gia đình 2014, bạn có quyền yêu cầu lưu cư trong thời hạn 06 tháng kể từ ngày quan hệ hôn nhân chấm dứt, nếu bạn gặp khó khăn về chỗ ở. Tuy nhiên, điều kiện là cần có khó khăn về chỗ ở và bạn phải đưa ra yêu cầu trước khi hết thời hạn 06 tháng kể từ ngày quan hệ hôn nhân chấm dứt.

Trong trường hợp của bạn, vợ cũ đã chuyển ra ngoài và bạn không có đủ tiền để thuê nhà mới. Đây có thể xem là khó khăn về chỗ ở, vì vậy bạn có thể yêu cầu lưu cư trong thời hạn 06 tháng theo quy định. Tuy nhiên, bạn cần phải xác minh rõ thời gian ly hôn đã chấm dứt và đảm bảo rằng bạn đã đưa ra yêu cầu lưu cư đúng thời hạn quy định.

Nếu vợ cũ đồng ý và có thỏa thuận cụ thể về việc lưu cư, thời hạn lưu cư có thể được kéo dài hơn. Tuy nhiên, nếu không có thỏa thuận, bạn sẽ chỉ có quyền lưu cư trong 06 tháng kể từ ngày quan hệ hôn nhân chấm dứt.

Nếu bạn đã vượt qua thời hạn 06 tháng và vẫn chưa có chỗ ở ổn định, bạn nên liên hệ với các cơ quan chức năng hoặc tổ chức xã hội để nhận hỗ trợ về chỗ ở."
syn_1655_1768643344_0,"Tôi là một sĩ quan quân đội, trong quá trình làm nhiệm vụ, tôi đã vô tình tiết lộ một thông tin quan trọng về kế hoạch tác chiến cho một người bạn ngoài quân đội. Nếu bị phát hiện, tôi có thể bị phạt như thế nào?",Điều 404 - Bộ luật Hình sự (Văn bản hợp nhất 2017),False,0.6666666666666666,0.5980498374864572,"**CĂN CỨ PHÁP LUẬT THAM KHẢO:**
---
[Tài liệu 1] - [Bộ luật Hình sự (Văn bản hợp nhất 2017)]
---

**Nội dung quy định:**
Điều 406. Tội vô ý làm lộ bí mật công tác quân sự
1. Người nào vô ý làm lộ bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại Điều 338 và Điều 362 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.
2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm: a) Là chỉ huy hoặc sĩ quan; b) Trong khu vực có chiến sự; c) Trong chiến đấu; d) Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng.

---

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 406 của Bộ Luật Hình sự, nếu bạn là một sĩ quan quân đội và vô tình tiết lộ một thông tin quan trọng về kế hoạch tác chiến cho một người bạn ngoài quân đội, thì bạn có thể bị phạt cải tạo không giam giữ từ 03 tháng đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm tùy theo mức độ nghiêm trọng của hành vi.

Trong trường hợp này, hành vi của bạn là vô ý và không thuộc một trong các trường hợp được quy định tại Điều 338 và Điều 362 của Bộ Luật Hình sự. Do đó, quy định phù hợp với trường hợp thứ nhất của Điều 406.

Tuy nhiên, nếu hành vi của bạn gây ra hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì sẽ phải chịu hình phạt tù từ 01 năm đến 05 năm, tùy thuộc vào mức độ nghiêm trọng của hậu quả.

Vì vậy, nếu hành vi của bạn không gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, bạn có thể tránh được hình phạt nặng hơn bằng cách chứng minh rằng hành vi của bạn là vô ý và không có ý đồ xấu. Tuy nhiên, nếu hành vi của bạn gây ra hậu quả nghiêm trọng, cần phải báo"
syn_410_1768630907,"Gia đình tôi có một tài sản chung, và chúng tôi muốn bán nó. Nhưng chúng tôi không chắc chắn về trình tự và thủ tục để thực hiện việc này. Vậy chúng tôi cần làm gì để tuân theo quy định của pháp luật?",Điều 193 - Bộ luật Dân sự 2015,False,1.0,0.3047830923248053,"**Căn cứ pháp lý:**
- [Tài liệu 1] - Luật Doanh nghiệp 2020

**Nội dung quy định:**
1. Chào bán trái phiếu riêng lẻ của công ty cổ phần không phải là công ty đại chúng được thực hiện theo các điều kiện cụ thể, bao gồm việc công ty đã thanh toán đủ cả gốc và lãi của trái phiếu đã chào bán và các khoản nợ đến hạn trong 3 năm liền kề trước đợt chào bán.
2. Chào bán cổ phần riêng lẻ của công ty cổ phần không phải là công ty đại chúng cũng yêu cầu thực hiện theo các điều kiện nhất định, bao gồm việc chào bán không thông qua phương tiện thông tin đại chúng và chỉ chào bán cho dưới 100 nhà đầu tư, không kể nhà đầu tư chứng khoán chuyên nghiệp.

**Phân tích & Hướng dẫn:**
Để thực hiện việc bán tài sản chung mà bạn và gia đình đang sở hữu, bạn nên xem xét hai hình thức chào bán là chào bán cổ phần riêng lẻ hoặc chào bán trái phiếu riêng lẻ, tùy thuộc vào đặc điểm của tài sản và điều kiện pháp lý của công ty.

**Chào bán cổ phần riêng lẻ:**
- Nếu tài sản của bạn có thể được coi là tài sản góp vốn của công ty, bạn có thể chào bán cổ phần riêng lẻ. Đây là hình thức mà công ty sẽ chào bán cho các cổ đông hiện hữu hoặc cho nhà đầu tư chứng khoán chuyên nghiệp.
- Trước khi thực hiện chào bán cổ phần riêng lẻ, công ty cần đảm bảo rằng đã thanh toán đầy đủ cho tất cả các cổ đông về gốc và lãi của cổ phiếu đã mua, và công ty cũng cần đảm bảo rằng không còn nợ đến hạn.

**Chào bán trái phiếu riêng lẻ:**
- Nếu tài sản không thể được coi là tài sản góp vốn của công ty, hoặc nếu bạn muốn chào bán tài sản dưới hình thức trái phiếu, bạn có thể cân nhắc chào bán trái phiếu riêng lẻ. Trong trường hợp này, công ty cần đảm bảo rằng đã thanh toán đầy đủ cho tất cả các trái phiếu đã mua, và công ty cũng cần đảm bảo rằng không còn nợ đến hạn.

**Hướng dẫn chi tiết:**
1. **Xác định tài sản:** Đảm bảo tài sản đó có thể được coi là tài sản góp"
syn_641_1768632467,"Tôi ký hợp đồng thuê xe với một công ty, nhưng họ không giao xe đúng hẹn và đã hết thời hạn thỏa thuận. Tôi có quyền hủy hợp đồng không?",Điều 424 - Bộ luật Dân sự 2015,False,1.0,0.35244161358811044,"**Căn cứ pháp lý:**
- Văn bản: Bộ luật Dân sự 2015
- Nội dung: Điều 476. Giao tài sản thuê

**Nội dung quy định:**
1. Bên cho thuê phải giao tài sản cho bên thuê đúng số lượng, chất lượng, chủng loại, tình trạng, thời điểm, địa điểm đã thỏa thuận và cung cấp thông tin cần thiết về việc sử dụng tài sản đó.
2. Trường hợp bên cho thuê chậm giao tài sản thì bên thuê có thể gia hạn giao tài sản hoặc hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại; nếu tài sản thuê không đúng chất lượng như thỏa thuận thì bên thuê có quyền yêu cầu bên cho thuê sửa chữa, giảm giá thuê hoặc hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại.

**Phân tích & Hướng dẫn:**
Theo Điều 476 của Bộ luật Dân sự 2015, bên cho thuê (công ty bạn thuê) phải giao tài sản (xe) cho bên thuê (bạn) đúng số lượng, chất lượng, chủng loại, tình trạng, thời điểm, địa điểm đã thỏa thuận. Trong trường hợp công ty chậm giao xe, bạn có quyền hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại.

Trong trường hợp này, công ty không giao xe đúng hẹn và đã hết thời hạn thỏa thuận, bạn có thể áp dụng quy định tại Điều 476. Bạn có quyền yêu cầu hủy hợp đồng và yêu cầu bồi thường thiệt hại do vi phạm cam kết về thời gian giao xe.

Bên cạnh đó, nếu xe không đúng chất lượng như đã thỏa thuận, bạn cũng có quyền yêu cầu sửa chữa, giảm giá thuê hoặc hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại.

Để đảm bảo quyền lợi của mình, bạn nên lưu giữ đầy đủ hồ sơ giao dịch, cam kết thời gian giao xe, và bất kỳ thông tin liên quan khác có liên quan. Nếu có thể, bạn cũng nên gửi thông báo cho bên cho thuê về việc vi phạm cam kết để họ có cơ hội khắc phục lỗi.

Tuy nhiên, nếu sau khi thông báo, công ty vẫn không giải quyết vấn đề, bạn có thể đưa vụ việc lên tòa án để giải quyết tranh chấp theo quy định của pháp luật."
syn_286_1768630044,Tôi là cha của một người bị tuyên bố mất tích và tôi muốn quản lý tài sản của con mình. Tôi cần làm gì để được Tòa án chỉ định quản lý?,Điều 69 - Bộ luật Dân sự 2015,True,1.0,0.6531400966183576,"**Căn cứ pháp lý:**
---
[Văn bản] Bộ luật Dân sự 2015  
[Nội dung] Điều 69. Quản lý tài sản của người bị tuyên bố mất tích

**Nội dung quy định:**
Người đang quản lý tài sản của người vắng mặt tại nơi cư trú quy định tại Điều 65 của Bộ luật này tiếp tục quản lý tài sản của người đó khi người đó bị Tòa án tuyên bố mất tích và có các quyền, nghĩa vụ quy định tại Điều 66 và Điều 67 của Bộ luật này. Trường hợp Tòa án giải quyết cho vợ hoặc chồng của người bị tuyên bố mất tích ly hôn thì tài sản của người mất tích được giao cho con thành niên hoặc cha, mẹ của người mất tích quản lý; nếu không có những người này thì giao cho người thân thích của người mất tích quản lý; nếu không có người thân thích thì Tòa án chỉ định người khác quản lý tài sản.

**Phân tích & Hướng dẫn:**
---
Theo quy định tại Điều 69 của Bộ Luật Dân sự 2015, bạn, cha của người bị tuyên bố mất tích, có thể tiếp tục quản lý tài sản của con mình nếu bạn đang quản lý tài sản của người vắng mặt tại nơi cư trú. Tuy nhiên, để được Tòa án chỉ định quản lý tài sản, bạn cần đảm bảo một số điều kiện:

1. **Thành thật và trung thực:** Bạn phải cam kết rằng việc quản lý tài sản của con mình sẽ được thực hiện một cách minh bạch, trung thực và không gây thiệt hại cho tài sản.

2. **Không có người khác quản lý:** Nếu con bạn đã có người khác quản lý tài sản (như cha, mẹ, người thân thích hoặc người được chỉ định bởi Tòa án), bạn cần phải xác nhận rằng họ không còn tiếp tục quản lý tài sản.

3. **Đề xuất với Tòa án:** Bạn cần phải có một đề xuất cụ thể gửi đến Tòa án về việc muốn được chỉ định quản lý tài sản của con mình. Đề nghị này nên bao gồm thông tin về khả năng và nguyện vọng của bạn trong việc quản lý tài sản, cũng như lý do vì sao bạn xứng đáng được chỉ định.

4. **Quyền lợi của người khác:** Bạn cũng cần tuân thủ các quy định về quyền lợi của người khác có"
syn_726_1768632991,"Gia đình tôi tham gia hợp tác xã và chúng tôi đã đóng góp 300 triệu. Nếu hợp tác xã gặp khó khăn tài chính và không đủ khả năng thanh toán nợ, tôi có thể mất toàn bộ số tiền đã đóng góp không?",Điều 509 - Bộ luật Dân sự 2015,False,1.0,0.3695652173913043,"**Căn cứ pháp lý:** 
- Điều 70, Luật Hôn nhân và Gia đình 2014 - Văn bản: Luật Hôn nhân và Gia đình 2014
- Điều 505, Bộ luật Dân sự 2015 - Văn bản: Bộ luật Dân sự 2015

**Nội dung quy định:**
1. Theo Điều 70, Luật Hôn nhân và Gia đình 2014, con có quyền sống chung với cha mẹ, được cha mẹ trông nom, nuôi dưỡng, chăm sóc. Nếu con chưa thành niên, mất năng lực hành vi dân sự hoặc không có khả năng lao động và không có tài sản để tự nuôi mình, cha mẹ có nghĩa vụ chăm sóc và nuôi dưỡng con.
2. Theo Điều 505, Bộ luật Dân sự 2015, khi chấm dứt hợp đồng hợp tác, các khoản nợ phát sinh từ hợp đồng phải được thanh toán. Если нет возможности погасить все долги из-за недостатка совместного имущества, то долги могут быть частично или полностью погашены за счет совместного имущества. В случае, если после погашения всех долга совместное имущество остается, оно может быть разделено между участниками в соответствии с их взносами. 

**Phân tích & Hướng dẫn:**
Trong trường hợp hợp tác xã gặp khó khăn tài chính và không đủ khả năng thanh toán nợ, nếu hợp tác xã không còn tài sản chung để trả nợ, theo Điều 505 của Bộ luật Dân sự 2015, các khoản nợ phải được thanh toán. Trong trường hợp tài sản chung không đủ để trả hết nợ, các khoản nợ còn lại có thể được xử lý bằng cách lấy tài sản riêng của các thành viên hợp tác để thanh toán, nhưng phải tuân thủ quy định về phân chia tài sản giữa các thành viên hợp tác theo tỷ lệ tương ứng với phần đóng góp của mỗi người.

Tuy nhiên, theo Điều 70, Luật Hôn nhân và Gia đình 2014, con chưa thành niên sẽ được cha mẹ chăm sóc và nuôi dưỡng, nên dù hợp tác xã không thể trả hết nợ, con vẫn có quyền được chăm sóc và nuôi dưỡng từ cha mẹ"
syn_635_1768632435,"Tôi ký hợp đồng với một đối tác nhưng họ vi phạm hợp đồng. Chúng tôi đã thỏa thuận mức phạt vi phạm là 10 triệu đồng. Tuy nhiên, tôi muốn biết liệu tôi có thể yêu cầu họ bồi thường thiệt hại thêm không?",Điều 418 - Bộ luật Dân sự 2015,True,1.0,0.6390197926484449,"**Căn cứ pháp lý:** 
Điều 418. Thỏa thuận phạt vi phạm - Bộ luật Dân sự 2015

**Nội dung quy định:**
1. Phạt vi phạm là sự thỏa thuận giữa các bên trong hợp đồng, theo đó bên vi phạm nghĩa vụ phải nộp một khoản tiền cho bên bị vi phạm.
2. Mức phạt vi phạm do các bên thỏa thuận, trừ trường hợp luật liên quan có quy định khác.
3. Các bên có thể thỏa thuận về việc bên vi phạm nghĩa vụ chỉ phải chịu phạt vi phạm mà không phải bồi thường thiệt hại hoặc vừa phải chịu phạt vi phạm và vừa phải bồi thường thiệt hại. Trường hợp các bên có thỏa thuận về phạt vi phạm nhưng không thỏa thuận về việc vừa phải chịu phạt vi phạm và vừa phải bồi thường thiệt hại thì bên vi phạm nghĩa vụ chỉ phải chịu phạt vi phạm.

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 418 Bộ Luật Dân sự 2015, khi các bên đã thỏa thuận mức phạt vi phạm, họ có quyền thỏa thuận về việc bên vi phạm nghĩa vụ chỉ chịu phạt vi phạm mà không phải bồi thường thiệt hại hoặc vừa phải chịu phạt vi phạm và vừa phải bồi thường thiệt hại. 

Trong trường hợp bạn và đối tác đã thỏa thuận mức phạt vi phạm là 10 triệu đồng, nếu cả hai bên không thỏa thuận về việc vừa phải chịu phạt vi phạm và vừa phải bồi thường thiệt hại, thì theo quy định tại Mục 3 Điều 418, bạn chỉ có thể yêu cầu đối tác chịu phạt vi phạm (10 triệu đồng) và không có quyền yêu cầu họ bồi thường thiệt hại thêm.

Tuy nhiên, bạn vẫn có quyền yêu cầu đối tác thực hiện nghĩa vụ còn lại trong hợp đồng (nếu có), và có quyền yêu cầu bồi thường thiệt hại do vi phạm hợp đồng nghiêm trọng nếu có bằng chứng chứng minh thiệt hại đã xảy ra. Bạn cũng có thể yêu cầu bồi thường thiệt hại dựa trên quy định tại Điều 364 Bộ Luật Dân sự 2015, theo đó lỗi vô ý có thể dẫn đến trách nhiệm bồi thường thiệt hại, miễn là bạn có đủ căn cứ chứng minh thiệt hại đã xảy ra.

Như vậy, căn cứ vào thỏa thuận giữa bạn và đối tác, bạn không thể yêu"
syn_560_1768631936,"Tôi đã thực hiện nghĩa vụ bảo lãnh cho một khoản vay, nhưng giờ tôi muốn biết nếu tôi đã thực hiện xong nghĩa vụ này thì bảo lãnh có tự động chấm dứt không?",Điều 343 - Bộ luật Dân sự 2015,True,0.3333333333333333,0.4617169373549883,"**CĂN CỨ PHÁP LUẬT THAM KHẢO:**
---
--- [Tài liệu 1] ---
Văn bản: Bộ luật Dân sự 2015
Nội dung: Điều 343. Chấm dứt bảo lãnh Bảo lãnh chấm dứt trong trường hợp sau đây: 1. Nghĩa vụ được bảo lãnh chấm dứt. 2. Việc bảo lãnh được hủy bỏ hoặc được thay thế bằng biện pháp bảo đảm khác. 3. Bên bảo lãnh đã thực hiện nghĩa vụ bảo lãnh. 4. Theo thỏa thuận của các bên. Tiểu mục 7. TÍN CHẤP

--- [Tài liệu 2] ---
Văn bản: Bộ luật Dân sự 2015
Nội dung: Điều 339. Quan hệ giữa bên bảo lãnh và bên nhận bảo lãnh 1. Trường hợp bên được bảo lãnh không thực hiện hoặc thực hiện không đúng nghĩa vụ của mình thì bên nhận bảo lãnh có quyền yêu cầu bên bảo lãnh phải thực hiện nghĩa vụ bảo lãnh, trừ trường hợp các bên có thỏa thuận bên bảo lãnh chỉ phải thực hiện nghĩa vụ thay cho bên được bảo lãnh trong trường hợp bên được bảo lãnh không có khả năng thực hiện nghĩa vụ. 2. Bên nhận bảo lãnh không được yêu cầu bên bảo lãnh thực hiện nghĩa vụ thay cho bên được bảo lãnh khi nghĩa vụ chưa đến hạn. 3. Bên bảo lãnh không phải thực hiện nghĩa vụ bảo lãnh trong trường hợp bên nhận bảo lãnh có thể bù trừ nghĩa vụ với bên được bảo lãnh.

---

**PHÂN TÍCH & HƯỚNG DẪN:**

Theo Điều 343 của Bộ Luật Dân sự 2015, một trong những trường hợp bảo lãnh chấm dứt là ""Bên bảo lãnh đã thực hiện nghĩa vụ bảo lãnh"". 

Trong trường hợp bạn đã thực hiện xong nghĩa vụ bảo lãnh, điều này rõ ràng tuân theo một trong những trường hợp được quy định để bảo lãnh chấm dứt. Do đó, từ góc độ pháp lý, bảo lãnh sẽ tự động chấm dứt kể từ khi bạn đã hoàn thành nghĩa vụ bảo lãnh.

Tuy nhiên, cần lưu ý rằng nếu có bất kỳ thỏa thuận nào giữa bạn và bên nhận bảo lãnh về việc bên bảo lãnh vẫn có trách nhiệm thực hiện nghĩa vụ thay cho bên được bảo lãnh sau khi"
syn_1543_1768642325_2,"Công ty tôi đang gặp khó khăn tài chính và một người bạn đã đề nghị tôi tham gia vào một nhóm thu thập thông tin tài khoản ngân hàng để bán. Tôi đang rất phân vân không biết có nên tham gia không, và nếu tham gia thì tôi có thể bị xử lý như thế nào?",Điều 291 - Bộ luật Hình sự (Văn bản hợp nhất 2017),True,0.6666666666666666,0.7686895338610379,"**Căn cứ pháp lý:**
Điều 291. Tội thu thập, tàng trữ, trao đổi, mua bán, công khai hóa trái phép thông tin về tài khoản ngân hàng - Bộ luật Hình sự (Văn bản hợp nhất 2017)

**Nội dung quy định:**
1. Người nào thu thập, tàng trữ, trao đổi, mua bán, công khai hóa trái phép thông tin về tài khoản ngân hàng của người khác với số lượng từ 20 tài khoản đến dưới 50 tài khoản hoặc thu lợi bất chính từ 20.000.000 đồng đến dưới 50.000.000 đồng, thì bị phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng hoặc phạt cải tạo không giam giữ đến 03 năm.
2. Phạm tội thuộc một trong những trường hợp sau đây, thì bị phạt tiền từ 100.000.000 đồng đến 200.000.000 đồng hoặc phạt tù từ 03 tháng đến 02 năm: a) Thu thập, tàng trữ, trao đổi, mua bán, công khai hóa trái phép thông tin về tài khoản ngân hàng của người khác với số lượng từ 50 tài khoản đến dưới 200 tài khoản; b) Có tổ chức; c) Có tính chất chuyên nghiệp; d) Thu lợi bất chính từ 50.000.000 đồng đến dưới 200.000.000 đồng; đ) Tái phạm nguy hiểm.
3. Phạm tội thuộc một trong những trường hợp sau đây, thì bị phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm: a) Thu thập, tàng trữ, trao đổi, mua bán, công khai hóa trái phép thông tin về tài khoản ngân hàng của người khác với số lượng 200 tài khoản trở lên; b) Thu lợi bất chính 200.000.000 đồng trở lên.
4. Người phạm tội còn có thể bị phạt tiền từ 10.00"
syn_1511_1768642038_0,"Tôi là một nhân viên quản lý tại một phòng thí nghiệm y tế. Gần đây, tôi phát hiện một đồng nghiệp của tôi đã thực hiện một số hành vi không đúng quy định liên quan đến việc sản xuất thuốc hướng thần. Nếu tôi báo cáo sự việc này, nhưng trước đó đồng nghiệp đó đã từng bị xử phạt về hành vi tương tự, thì tôi có thể chịu trách nhiệm pháp lý gì không?",Điều 259 - Bộ luật Hình sự (Văn bản hợp nhất 2017),True,1.0,0.5840220385674931,"**Căn cứ pháp lý:**
Điều 259. Tội vi phạm quy định về quản lý chất ma túy, tiền chất, thuốc gây nghiện, thuốc hướng thần - Bộ luật Hình sự (Văn bản hợp nhất 2017)

**Nội dung quy định:**
Người nào có trách nhiệm trong quản lý chất ma túy, tiền chất, thuốc gây nghiện, thuốc hướng thần mà thực hiện một trong các hành vi sau đây, đã bị xử lý kỷ luật hoặc xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về một trong các tội quy định tại Chương XX của Bộ luật này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm: a) Vi phạm quy định về sản xuất, bảo quản chất ma túy, tiền chất, thuốc gây nghiện hoặc thuốc hướng thần.

**Phân tích & Hướng dẫn:**
Theo quy định tại Điều 259 của Bộ luật Hình sự, nếu một cá nhân có trách nhiệm trong quản lý chất ma túy, tiền chất, thuốc gây nghiện, thuốc hướng thần và thực hiện một trong các hành vi vi phạm quy định, kể cả khi đã bị xử lý kỷ luật hoặc xử phạt vi phạm hành chính trước đó, thì người đó sẽ bị truy cứu trách nhiệm hình sự nếu đã bị kết án về một trong các tội quy định tại Chương XX của Bộ luật này và chưa được xóa án tích.

Trong trường hợp bạn là nhân viên quản lý tại một phòng thí nghiệm y tế và phát hiện đồng nghiệp của mình đã thực hiện các hành vi không đúng quy định liên quan đến việc sản xuất thuốc hướng thần, đồng nghiệp đó đã từng bị xử phạt về hành vi tương tự, thì bạn có thể bị truy cứu trách nhiệm hình sự nếu:

1. Đồng nghiệp đó đã bị kết án về một trong các tội quy định tại Chương XX của Bộ luật Hình sự, cụ thể là tội vi phạm quy định về quản lý chất ma túy, tiền chất, thuốc gây nghiện, thuốc hướng thần.
2. Đồng nghiệp đó chưa được xóa án tích sau khi bị kết án.

Nếu điều kiện trên được đáp ứng, bạn có thể bị truy cứu"
syn_140_1768628786,"Tôi là cổ đông của công ty ABC và đã không nhận được thông báo họp Đại hội đồng cổ đông, tôi có quyền kiểm tra danh sách cổ đông không?",Điều 141 - Luật Doanh nghiệp 2020,True,1.0,0.636986301369863,"**Căn cứ pháp lý:**
- [Tài liệu 1] - Điều 141 - Luật Doanh nghiệp 2020

**Nội dung quy định:**
1. Danh sách cổ đông có quyền dự họp Đại hội đồng cổ đông được lập dựa trên sổ đăng ký cổ đông của công ty. 
2. Danh sách cổ đông có quyền dự họp Đại hội đồng cổ đông phải có họ, tên, địa chỉ liên lạc, quốc tịch, số giấy tờ pháp lý của cá nhân đối với cổ đông là cá nhân; tên, mã số doanh nghiệp hoặc số giấy tờ pháp lý của tổ chức, địa chỉ trụ sở chính đối với cổ đông là tổ chức; số lượng cổ phần từng loại, số và ngày đăng ký cổ đông của từng cổ đông.
3. Cổ đông có quyền kiểm tra, tra cứu, trích lục, sao chép tên và địa chỉ liên lạc của cổ đông trong danh sách cổ đông có quyền dự họp Đại hội đồng cổ đông; yêu cầu sửa đổi thông tin sai lệch hoặc bổ sung thông tin cần thiết về mình trong danh sách cổ đông có quyền dự họp Đại hội đồng cổ đông. 

**Phân tích & Hướng dẫn:**
Theo điều 141 của Luật Doanh nghiệp 2020, danh sách cổ đông có quyền dự họp Đại hội đồng cổ đông phải được lập dựa trên sổ đăng ký cổ đông của công ty. Đây là cơ sở để xác định danh sách cổ đông có quyền dự họp. Bạn, như một cổ đông của công ty ABC, có quyền kiểm tra, tra cứu, trích lục, sao chép tên và địa chỉ liên lạc của mình trong danh sách cổ đông có quyền dự họp Đại hội đồng cổ đông.

Ngoài ra, theo điều 141, nếu thông tin trong danh sách cổ đông có sai lệch, bạn có quyền yêu cầu sửa đổi thông tin đó. Vì vậy, nếu bạn không nhận được thông báo họp Đại hội đồng cổ đông và muốn kiểm tra danh sách cổ đông, bạn có thể thực hiện các quyền trên để đảm bảo thông tin về mình được cập nhật và chính xác. Nếu gặp khó khăn trong việc truy cập hoặc sửa đổi thông tin, bạn cũng có thể yêu cầu người quản lý công ty cung cấp thông tin theo quy định tại Điều 141, khoản 3 của Luật Doanh nghiệp 2020."
